Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00     2047     0.00     0.00  std::move_iterator<vec<3u, float>*>::operator*() const
  0.00      0.00     0.00     2047     0.00     0.00  std::move_iterator<vec<3u, float>*>::operator++()
  0.00      0.00     0.00     2047     0.00     0.00  void std::_Construct<vec<3u, float>, vec<3u, float> >(vec<3u, float>*, vec<3u, float>&&)
  0.00      0.00     0.00     2047     0.00     0.00  vec<3u, float>* std::__addressof<vec<3u, float> >(vec<3u, float>&)
  0.00      0.00     0.00     2047     0.00     0.00  vec<3u, float>&& std::forward<vec<3u, float> >(std::remove_reference<vec<3u, float> >::type&)
  0.00      0.00     0.00     1258     0.00     0.00  vec<3u, float>::vec()
  0.00      0.00     0.00     1258     0.00     0.00  void __gnu_cxx::new_allocator<vec<3u, float> >::construct<vec<3u, float>, vec<3u, float> const&>(vec<3u, float>*, vec<3u, float> const&)
  0.00      0.00     0.00     1258     0.00     0.00  std::enable_if<std::__and_<std::allocator_traits<std::allocator<vec<3u, float> > >::__construct_helper<vec<3u, float>, vec<3u, float> const&>::type>::value, void>::type std::allocator_traits<std::allocator<vec<3u, float> > >::_S_construct<vec<3u, float>, vec<3u, float> const&>(std::allocator<vec<3u, float> >&, vec<3u, float>*, vec<3u, float> const&)
  0.00      0.00     0.00     1258     0.00     0.00  decltype (_S_construct({parm#1}, {parm#2}, (forward<vec<3u, float> const&>)({parm#3}))) std::allocator_traits<std::allocator<vec<3u, float> > >::construct<vec<3u, float>, vec<3u, float> const&>(std::allocator<vec<3u, float> >&, vec<3u, float>*, vec<3u, float> const&)
  0.00      0.00     0.00     1258     0.00     0.00  std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::push_back(vec<3u, float> const&)
  0.00      0.00     0.00       61     0.00     0.00  std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::size() const
  0.00      0.00     0.00       39     0.00     0.00  __gnu_cxx::new_allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::max_size() const
  0.00      0.00     0.00       36     0.00     0.00  __gnu_cxx::new_allocator<vec<3u, float> >::max_size() const
  0.00      0.00     0.00       27     0.00     0.00  std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_M_get_Tp_allocator()
  0.00      0.00     0.00       26     0.00     0.00  std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_M_get_Tp_allocator() const
  0.00      0.00     0.00       26     0.00     0.00  std::vector<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::max_size() const
  0.00      0.00     0.00       26     0.00     0.00  std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>::move_iterator(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*)
  0.00      0.00     0.00       26     0.00     0.00  unsigned int std::allocator_traits<std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_S_max_size<std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > const, void>(std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > const&, int)
  0.00      0.00     0.00       26     0.00     0.00  std::allocator_traits<std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::max_size(std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > const&)
  0.00      0.00     0.00       26     0.00     0.00  std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*> std::__make_move_if_noexcept_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*> >(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*)
  0.00      0.00     0.00       25     0.00     0.00  std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_get_Tp_allocator()
  0.00      0.00     0.00       24     0.00     0.00  std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_get_Tp_allocator() const
  0.00      0.00     0.00       24     0.00     0.00  std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::max_size() const
  0.00      0.00     0.00       24     0.00     0.00  std::move_iterator<vec<3u, float>*>::move_iterator(vec<3u, float>*)
  0.00      0.00     0.00       24     0.00     0.00  unsigned int std::allocator_traits<std::allocator<vec<3u, float> > >::_S_max_size<std::allocator<vec<3u, float> > const, void>(std::allocator<vec<3u, float> > const&, int)
  0.00      0.00     0.00       24     0.00     0.00  std::allocator_traits<std::allocator<vec<3u, float> > >::max_size(std::allocator<vec<3u, float> > const&)
  0.00      0.00     0.00       24     0.00     0.00  std::move_iterator<vec<3u, float>*> std::__make_move_if_noexcept_iterator<vec<3u, float>*, std::move_iterator<vec<3u, float>*> >(vec<3u, float>*)
  0.00      0.00     0.00       14     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*)
  0.00      0.00     0.00       14     0.00     0.00  std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_M_deallocate(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, unsigned int)
  0.00      0.00     0.00       14     0.00     0.00  void std::_Destroy<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*)
  0.00      0.00     0.00       14     0.00     0.00  void std::_Destroy<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >&)
  0.00      0.00     0.00       13     0.00     0.00  __gnu_cxx::new_allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::deallocate(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, unsigned int)
  0.00      0.00     0.00       13     0.00     0.00  __gnu_cxx::new_allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::allocate(unsigned int, void const*)
  0.00      0.00     0.00       13     0.00     0.00  std::vector<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_M_check_len(unsigned int, char const*) const
  0.00      0.00     0.00       13     0.00     0.00  void std::_Destroy_aux<true>::__destroy<vec<3u, float>*>(vec<3u, float>*, vec<3u, float>*)
  0.00      0.00     0.00       13     0.00     0.00  std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_deallocate(vec<3u, float>*, unsigned int)
  0.00      0.00     0.00       13     0.00     0.00  std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_M_allocate(unsigned int)
  0.00      0.00     0.00       13     0.00     0.00  std::allocator_traits<std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::deallocate(std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >&, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, unsigned int)
  0.00      0.00     0.00       13     0.00     0.00  std::allocator_traits<std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::allocate(std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >&, unsigned int)
  0.00      0.00     0.00       13     0.00     0.00  std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>(std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>, std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*)
  0.00      0.00     0.00       13     0.00     0.00  void std::vector<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_M_emplace_back_aux<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&>(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > const&)
  0.00      0.00     0.00       13     0.00     0.00  std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >* std::uninitialized_copy<std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>(std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>, std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*)
  0.00      0.00     0.00       13     0.00     0.00  std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >* std::__uninitialized_copy_a<std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >(std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>, std::move_iterator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*>, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >&)
  0.00      0.00     0.00       13     0.00     0.00  std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >* std::__uninitialized_move_if_noexcept_a<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >(std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >*, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >&)
  0.00      0.00     0.00       13     0.00     0.00  void std::_Destroy<vec<3u, float>*>(vec<3u, float>*, vec<3u, float>*)
  0.00      0.00     0.00       13     0.00     0.00  void std::_Destroy<vec<3u, float>*, vec<3u, float> >(vec<3u, float>*, vec<3u, float>*, std::allocator<vec<3u, float> >&)
  0.00      0.00     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<vec<3u, float> >::deallocate(vec<3u, float>*, unsigned int)
  0.00      0.00     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<vec<3u, float> >::allocate(unsigned int, void const*)
  0.00      0.00     0.00       12     0.00     0.00  std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_check_len(unsigned int, char const*) const
  0.00      0.00     0.00       12     0.00     0.00  std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_allocate(unsigned int)
  0.00      0.00     0.00       12     0.00     0.00  std::allocator_traits<std::allocator<vec<3u, float> > >::deallocate(std::allocator<vec<3u, float> >&, vec<3u, float>*, unsigned int)
  0.00      0.00     0.00       12     0.00     0.00  std::allocator_traits<std::allocator<vec<3u, float> > >::allocate(std::allocator<vec<3u, float> >&, unsigned int)
  0.00      0.00     0.00       12     0.00     0.00  vec<3u, float>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<vec<3u, float>*>, vec<3u, float>*>(std::move_iterator<vec<3u, float>*>, std::move_iterator<vec<3u, float>*>, vec<3u, float>*)
  0.00      0.00     0.00       12     0.00     0.00  void std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::_M_emplace_back_aux<vec<3u, float> const&>(vec<3u, float> const&)
  0.00      0.00     0.00       12     0.00     0.00  vec<3u, float>* std::uninitialized_copy<std::move_iterator<vec<3u, float>*>, vec<3u, float>*>(std::move_iterator<vec<3u, float>*>, std::move_iterator<vec<3u, float>*>, vec<3u, float>*)
  0.00      0.00     0.00       12     0.00     0.00  vec<3u, float>* std::__uninitialized_copy_a<std::move_iterator<vec<3u, float>*>, vec<3u, float>*, vec<3u, float> >(std::move_iterator<vec<3u, float>*>, std::move_iterator<vec<3u, float>*>, vec<3u, float>*, std::allocator<vec<3u, float> >&)
  0.00      0.00     0.00       12     0.00     0.00  vec<3u, float>* std::__uninitialized_move_if_noexcept_a<vec<3u, float>*, vec<3u, float>*, std::allocator<vec<3u, float> > >(vec<3u, float>*, vec<3u, float>*, vec<3u, float>*, std::allocator<vec<3u, float> >&)
  0.00      0.00     0.00        1     0.00     0.00  Model::Model(char const*)
  0.00      0.00     0.00        1     0.00     0.00  Model::~Model()
  0.00      0.00     0.00        1     0.00     0.00  TGAImage::write_tga_file(char const*, bool)
  0.00      0.00     0.00        1     0.00     0.00  TGAImage::flip_vertically()
  0.00      0.00     0.00        1     0.00     0.00  TGAImage::unload_rle_data(std::basic_ofstream<char, std::char_traits<char> >&)
  0.00      0.00     0.00        1     0.00     0.00  TGAImage::TGAImage(int, int, int)
  0.00      0.00     0.00        1     0.00     0.00  TGAImage::~TGAImage()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<vec<3u, float> >::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<vec<3u, float> >::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<vec<3u, float> >::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<vec<3u, float> >::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > >::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<vec<3u, float>, std::allocator<vec<3u, float> > >::~_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::~_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<vec<3u, float>, std::allocator<vec<3u, float> > >::~vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > >, std::allocator<std::vector<vec<3u, int>, std::allocator<vec<3u, int> > > > >::~vector()
  0.00      0.00     0.00        1     0.00     0.00  printf

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.
